SalesKey,OrderDate,OrderNumber,OrderLineItem,ProductKey,CustomerKey,TerritoryKey,OrderQuantity
SO52976-2,2016-08-23,SO52976,2,220,29268,1,1
SO52987-4,2016-08-23,SO52987,4,223,19920,7,2
SO52987-2,2016-08-23,SO52987,2,529,19920,7,2
SO52987-1,2016-08-23,SO52987,1,539,19920,7,2
SO52987-3,2016-08-23,SO52987,3,489,19920,7,1
SO52988-2,2016-08-23,SO52988,2,478,14782,8,2
SO52988-1,2016-08-23,SO52988,1,485,14782,8,2
SO52988-3,2016-08-23,SO52988,3,214,14782,8,1
SO52971-1,2016-08-23,SO52971,1,490,17243,9,1
SO52990-2,2016-08-23,SO52990,2,480,20588,10,1
SO52990-1,2016-08-23,SO52990,1,535,20588,10,1
SO52963-3,2016-08-23,SO52963,3,229,18273,9,1
SO52963-1,2016-08-23,SO52963,1,375,18273,9,1
SO52963-2,2016-08-23,SO52963,2,540,18273,9,1
SO52999-1,2016-08-23,SO52999,1,360,12113,6,1
SO52983-1,2016-08-23,SO52983,1,478,21787,4,2
SO52983-3,2016-08-23,SO52983,3,480,21787,4,2
SO52983-2,2016-08-23,SO52983,2,477,21787,4,1
SO52975-1,2016-08-23,SO52975,1,486,14307,9,1
SO52985-2,2016-08-23,SO52985,2,473,18094,4,1
SO52985-1,2016-08-23,SO52985,1,477,18094,4,1
SO52981-1,2016-08-23,SO52981,1,536,18871,6,2
SO52972-2,2016-08-23,SO52972,2,223,17302,9,2
SO52972-1,2016-08-23,SO52972,1,232,17302,9,1
SO52973-1,2016-08-23,SO52973,1,235,14678,9,1
SO53003-1,2016-08-23,SO53003,1,377,18303,9,1
SO53003-2,2016-08-23,SO53003,2,479,18303,9,1
SO52980-2,2016-08-23,SO52980,2,529,25102,4,2
SO52980-3,2016-08-23,SO52980,3,220,25102,4,1
SO52980-1,2016-08-23,SO52980,1,540,25102,4,1
SO52993-1,2016-08-23,SO52993,1,529,26865,10,2
SO52993-2,2016-08-23,SO52993,2,483,26865,10,1
SO52965-2,2016-08-23,SO52965,2,220,11492,8,1
SO52965-1,2016-08-23,SO52965,1,352,11492,8,1
SO52978-1,2016-08-23,SO52978,1,541,26691,4,3
SO52994-1,2016-08-23,SO52994,1,530,16193,10,2
SO53030-2,2016-08-24,SO53030,2,478,15498,6,3
SO53030-1,2016-08-24,SO53030,1,477,15498,6,2
SO53030-3,2016-08-24,SO53030,3,214,15498,6,1
SO53030-4,2016-08-24,SO53030,4,466,15498,6,1
SO53007-1,2016-08-24,SO53007,1,223,11530,6,3
SO53049-2,2016-08-24,SO53049,2,535,15561,1,3
SO53049-3,2016-08-24,SO53049,3,480,15561,1,2
SO53049-1,2016-08-24,SO53049,1,591,15561,1,1
SO53034-1,2016-08-24,SO53034,1,223,18346,4,2
SO53034-2,2016-08-24,SO53034,2,477,18346,4,1
SO53041-3,2016-08-24,SO53041,3,480,11566,7,2
SO53041-2,2016-08-24,SO53041,2,530,11566,7,2
SO53041-1,2016-08-24,SO53041,1,541,11566,7,2
SO53016-1,2016-08-24,SO53016,1,223,18259,9,2
SO53006-2,2016-08-24,SO53006,2,478,11395,8,2
SO53006-1,2016-08-24,SO53006,1,354,11395,8,1
SO53036-2,2016-08-24,SO53036,2,535,13698,8,3
SO53036-3,2016-08-24,SO53036,3,480,13698,8,1
SO53036-1,2016-08-24,SO53036,1,528,13698,8,1
SO53023-2,2016-08-24,SO53023,2,529,11277,6,2
SO53023-3,2016-08-24,SO53023,3,214,11277,6,1
SO53023-1,2016-08-24,SO53023,1,540,11277,6,1
SO53042-3,2016-08-24,SO53042,3,480,11277,6,2
SO53042-2,2016-08-24,SO53042,2,528,11277,6,2
SO53042-1,2016-08-24,SO53042,1,537,11277,6,1
SO53040-1,2016-08-24,SO53040,1,538,28410,10,2
SO53040-3,2016-08-24,SO53040,3,215,28410,10,1
SO53040-2,2016-08-24,SO53040,2,529,28410,10,1
SO53046-1,2016-08-24,SO53046,1,485,12979,1,2
SO53046-2,2016-08-24,SO53046,2,486,12979,1,1
SO53047-2,2016-08-24,SO53047,2,477,16887,4,2
SO53047-3,2016-08-24,SO53047,3,479,16887,4,2
SO53047-4,2016-08-24,SO53047,4,487,16887,4,1
SO53047-1,2016-08-24,SO53047,1,583,16887,4,1
SO53005-2,2016-08-24,SO53005,2,220,11493,10,1
SO53005-1,2016-08-24,SO53005,1,362,11493,10,1
SO53008-4,2016-08-24,SO53008,4,484,13962,9,2
SO53008-2,2016-08-24,SO53008,2,528,13962,9,2
SO53008-1,2016-08-24,SO53008,1,535,13962,9,2
SO53008-3,2016-08-24,SO53008,3,480,13962,9,1
SO53060-2,2016-08-24,SO53060,2,477,26743,9,2
SO53060-3,2016-08-24,SO53060,3,479,26743,9,2
SO53060-4,2016-08-24,SO53060,4,214,26743,9,1
SO53060-1,2016-08-24,SO53060,1,606,26743,9,1
SO53027-2,2016-08-24,SO53027,2,529,18758,6,2
SO53027-1,2016-08-24,SO53027,1,540,18758,6,1
SO53028-2,2016-08-24,SO53028,2,480,24317,4,3
SO53028-1,2016-08-24,SO53028,1,540,24317,4,1
SO53045-3,2016-08-24,SO53045,3,477,18758,6,3
SO53045-2,2016-08-24,SO53045,2,478,18758,6,3
SO53045-1,2016-08-24,SO53045,1,485,18758,6,2
SO53009-1,2016-08-24,SO53009,1,539,14857,9,2
SO53009-2,2016-08-24,SO53009,2,490,14857,9,1
SO53039-1,2016-08-24,SO53039,1,529,19177,8,3
SO53039-2,2016-08-24,SO53039,2,215,19177,8,1
SO53019-2,2016-08-24,SO53019,2,466,11738,6,2
SO53019-3,2016-08-24,SO53019,3,529,11738,6,2
SO53019-1,2016-08-24,SO53019,1,538,11738,6,2
SO53044-1,2016-08-24,SO53044,1,223,12602,10,2
SO53050-3,2016-08-24,SO53050,3,462,20199,4,3
SO53050-2,2016-08-24,SO53050,2,214,20199,4,1
SO53050-1,2016-08-24,SO53050,1,373,20199,4,1
SO53038-1,2016-08-24,SO53038,1,535,17640,8,1
SO53054-2,2016-08-24,SO53054,2,477,11837,4,2
SO53054-3,2016-08-24,SO53054,3,478,11837,4,2
SO53054-4,2016-08-24,SO53054,4,220,11837,4,1
SO53054-1,2016-08-24,SO53054,1,362,11837,4,1
SO53032-1,2016-08-24,SO53032,1,474,19778,4,1
SO53024-1,2016-08-24,SO53024,1,529,15526,6,3
SO53024-4,2016-08-24,SO53024,4,464,15526,6,2
SO53024-3,2016-08-24,SO53024,3,214,15526,6,1
SO53024-2,2016-08-24,SO53024,2,540,15526,6,1
SO53064-3,2016-08-24,SO53064,3,529,21601,4,3
SO53064-2,2016-08-24,SO53064,2,538,21601,4,2
SO53064-4,2016-08-24,SO53064,4,464,21601,4,1
SO53064-1,2016-08-24,SO53064,1,584,21601,4,1
SO53058-2,2016-08-24,SO53058,2,541,27777,8,3
SO53058-4,2016-08-24,SO53058,4,480,27777,8,2
SO53058-3,2016-08-24,SO53058,3,530,27777,8,2
SO53058-1,2016-08-24,SO53058,1,570,27777,8,1
SO53017-1,2016-08-24,SO53017,1,223,28967,4,2
SO53053-2,2016-08-24,SO53053,2,220,11816,4,1
SO53053-1,2016-08-24,SO53053,1,352,11816,4,1
SO53051-2,2016-08-24,SO53051,2,476,13870,1,1
SO53051-1,2016-08-24,SO53051,1,589,13870,1,1
SO53022-1,2016-08-24,SO53022,1,530,28003,1,3
SO53059-2,2016-08-24,SO53059,2,214,28309,9,1
SO53059-1,2016-08-24,SO53059,1,575,28309,9,1
SO53031-4,2016-08-24,SO53031,4,464,21159,1,2
SO53031-1,2016-08-24,SO53031,1,477,21159,1,2
SO53031-2,2016-08-24,SO53031,2,478,21159,1,2
SO53031-3,2016-08-24,SO53031,3,220,21159,1,1
SO53018-2,2016-08-24,SO53018,2,529,28998,4,2
SO53018-1,2016-08-24,SO53018,1,539,28998,4,2
SO53067-2,2016-08-24,SO53067,2,215,22639,10,1
SO53067-1,2016-08-24,SO53067,1,385,22639,10,1
SO53020-1,2016-08-24,SO53020,1,530,11203,6,2
SO53014-2,2016-08-24,SO53014,2,223,15126,9,2
SO53014-1,2016-08-24,SO53014,1,232,15126,9,1
SO53057-2,2016-08-24,SO53057,2,541,27774,8,3
SO53057-1,2016-08-24,SO53057,1,566,27774,8,1
SO53010-1,2016-08-24,SO53010,1,536,17254,9,2
SO53010-2,2016-08-24,SO53010,2,472,17254,9,1
SO53011-2,2016-08-24,SO53011,2,528,17070,9,3
SO53011-1,2016-08-24,SO53011,1,536,17070,9,3
SO53011-3,2016-08-24,SO53011,3,214,17070,9,1
SO53012-1,2016-08-24,SO53012,1,485,18707,9,2
SO53012-2,2016-08-24,SO53012,2,220,18707,9,1
SO53012-3,2016-08-24,SO53012,3,471,18707,9,1
SO53015-1,2016-08-24,SO53015,1,480,19090,9,2
SO53026-1,2016-08-24,SO53026,1,535,11176,6,2
SO53062-2,2016-08-24,SO53062,2,477,12011,9,2
SO53062-3,2016-08-24,SO53062,3,478,12011,9,2
SO53062-4,2016-08-24,SO53062,4,473,12011,9,1
SO53062-1,2016-08-24,SO53062,1,599,12011,9,1
SO53021-2,2016-08-24,SO53021,2,480,29000,1,2
SO53021-1,2016-08-24,SO53021,1,530,29000,1,2
SO53056-3,2016-08-24,SO53056,3,528,11297,4,2
SO53056-4,2016-08-24,SO53056,4,220,11297,4,1
SO53056-1,2016-08-24,SO53056,1,362,11297,4,1
SO53056-2,2016-08-24,SO53056,2,537,11297,4,1
SO53063-2,2016-08-24,SO53063,2,214,22112,6,1
SO53063-3,2016-08-24,SO53063,3,235,22112,6,1
SO53063-1,2016-08-24,SO53063,1,563,22112,6,1
SO53055-2,2016-08-24,SO53055,2,528,11326,4,2
SO53055-4,2016-08-24,SO53055,4,214,11326,4,1
SO53055-1,2016-08-24,SO53055,1,362,11326,4,1
SO53055-3,2016-08-24,SO53055,3,537,11326,4,1
SO53029-2,2016-08-24,SO53029,2,477,21720,4,2
SO53029-1,2016-08-24,SO53029,1,478,21720,4,2
SO53037-3,2016-08-24,SO53037,3,480,18632,10,3
SO53037-1,2016-08-24,SO53037,1,528,18632,10,3
SO53037-2,2016-08-24,SO53037,2,535,18632,10,1
SO53025-1,2016-08-24,SO53025,1,529,24776,4,2
SO53025-3,2016-08-24,SO53025,3,487,24776,4,1
SO53025-2,2016-08-24,SO53025,2,540,24776,4,1
SO53033-3,2016-08-24,SO53033,3,462,11827,6,3
SO53033-1,2016-08-24,SO53033,1,475,11827,6,1
SO53033-2,2016-08-24,SO53033,2,490,11827,6,1
SO53035-2,2016-08-24,SO53035,2,480,14921,4,2
SO53035-1,2016-08-24,SO53035,1,528,14921,4,2
SO53043-1,2016-08-24,SO53043,1,485,17036,6,2
SO53043-2,2016-08-24,SO53043,2,220,17036,6,1
SO53065-4,2016-08-24,SO53065,4,220,18549,6,1
SO53065-1,2016-08-24,SO53065,1,381,18549,6,1
SO53065-2,2016-08-24,SO53065,2,477,18549,6,1
SO53065-3,2016-08-24,SO53065,3,479,18549,6,1
SO53061-2,2016-08-24,SO53061,2,215,26748,9,1
SO53061-1,2016-08-24,SO53061,1,605,26748,9,1
SO53004-2,2016-08-24,SO53004,2,220,16482,9,1
SO53004-3,2016-08-24,SO53004,3,232,16482,9,1
SO53004-1,2016-08-24,SO53004,1,389,16482,9,1
SO53052-2,2016-08-24,SO53052,2,485,11741,4,3
SO53052-1,2016-08-24,SO53052,1,356,11741,4,1
SO53052-3,2016-08-24,SO53052,3,486,11741,4,1
SO53066-2,2016-08-24,SO53066,2,479,19408,4,2
SO53066-1,2016-08-24,SO53066,1,381,19408,4,1
SO53048-3,2016-08-24,SO53048,3,477,12032,6,2
SO53048-2,2016-08-24,SO53048,2,478,12032,6,2
SO53048-4,2016-08-24,SO53048,4,215,12032,6,1
SO53048-1,2016-08-24,SO53048,1,591,12032,6,1
SO53013-4,2016-08-24,SO53013,4,477,24899,9,2
SO53013-3,2016-08-24,SO53013,3,478,24899,9,2
SO53013-2,2016-08-24,SO53013,2,485,24899,9,2
SO53013-1,2016-08-24,SO53013,1,528,24899,9,2
SO53013-5,2016-08-24,SO53013,5,471,24899,9,1
SO53118-1,2016-08-25,SO53118,1,485,17387,6,2
SO53118-2,2016-08-25,SO53118,2,214,17387,6,1
SO53086-1,2016-08-25,SO53086,1,539,28793,1,2
SO53082-2,2016-08-25,SO53082,2,477,19440,10,2
SO53082-4,2016-08-25,SO53082,4,220,19440,10,1
SO53082-1,2016-08-25,SO53082,1,377,19440,10,1
SO53082-3,2016-08-25,SO53082,3,479,19440,10,1
SO53081-3,2016-08-25,SO53081,3,477,23764,8,3
SO53081-2,2016-08-25,SO53081,2,479,23764,8,2
SO53081-1,2016-08-25,SO53081,1,373,23764,8,1
SO53077-1,2016-08-25,SO53077,1,529,25129,9,2
SO53077-2,2016-08-25,SO53077,2,538,25129,9,2
SO53077-3,2016-08-25,SO53077,3,215,25129,9,1
SO53120-3,2016-08-25,SO53120,3,528,11664,4,2
SO53120-4,2016-08-25,SO53120,4,215,11664,4,1
SO53120-1,2016-08-25,SO53120,1,360,11664,4,1
SO53120-2,2016-08-25,SO53120,2,537,11664,4,1
SO53103-2,2016-08-25,SO53103,2,480,15301,4,2
SO53103-3,2016-08-25,SO53103,3,484,15301,4,2
SO53103-1,2016-08-25,SO53103,1,528,15301,4,2
SO53094-1,2016-08-25,SO53094,1,536,12055,6,3
SO53112-2,2016-08-25,SO53112,2,480,20941,7,3
SO53112-1,2016-08-25,SO53112,1,529,20941,7,2
SO53112-3,2016-08-25,SO53112,3,483,20941,7,1
SO53092-5,2016-08-25,SO53092,5,223,11185,6,2
SO53092-2,2016-08-25,SO53092,2,528,11185,6,2
SO53092-1,2016-08-25,SO53092,1,535,11185,6,2
SO53092-3,2016-08-25,SO53092,3,214,11185,6,1
SO53092-4,2016-08-25,SO53092,4,235,11185,6,1
SO53113-1,2016-08-25,SO53113,1,530,14840,10,2
SO53113-2,2016-08-25,SO53113,2,541,14840,10,2
SO53080-1,2016-08-25,SO53080,1,484,11122,9,2
SO53132-2,2016-08-25,SO53132,2,541,14428,8,2
SO53132-1,2016-08-25,SO53132,1,575,14428,8,1
SO53119-1,2016-08-25,SO53119,1,360,11983,4,1
SO53075-1,2016-08-25,SO53075,1,528,21367,9,3
SO53075-2,2016-08-25,SO53075,2,480,21367,9,2
SO53083-3,2016-08-25,SO53083,3,529,22448,7,3
SO53083-1,2016-08-25,SO53083,1,379,22448,7,1
SO53083-2,2016-08-25,SO53083,2,540,22448,7,1
SO53076-1,2016-08-25,SO53076,1,530,14209,9,2
SO53078-2,2016-08-25,SO53078,2,480,11902,9,2
SO53078-1,2016-08-25,SO53078,1,529,11902,9,2
SO53101-1,2016-08-25,SO53101,1,528,28248,6,2
SO53110-1,2016-08-25,SO53110,1,529,26037,10,2
SO53110-2,2016-08-25,SO53110,2,220,26037,10,1
SO53095-1,2016-08-25,SO53095,1,528,23711,1,2
SO53095-2,2016-08-25,SO53095,2,536,23711,1,2
SO53091-3,2016-08-25,SO53091,3,480,25378,1,2
SO53091-1,2016-08-25,SO53091,1,529,25378,1,2
SO53091-2,2016-08-25,SO53091,2,540,25378,1,1
SO53090-2,2016-08-25,SO53090,2,529,28032,4,2
SO53090-3,2016-08-25,SO53090,3,232,28032,4,1
SO53090-1,2016-08-25,SO53090,1,538,28032,4,1
SO53116-2,2016-08-25,SO53116,2,528,11883,1,2
SO53116-3,2016-08-25,SO53116,3,480,11883,1,1
SO53116-1,2016-08-25,SO53116,1,537,11883,1,1
SO53072-3,2016-08-25,SO53072,3,480,17063,9,2
SO53072-1,2016-08-25,SO53072,1,536,17063,9,2
SO53072-2,2016-08-25,SO53072,2,528,17063,9,1
SO53098-1,2016-08-25,SO53098,1,476,28817,6,1
SO53099-1,2016-08-25,SO53099,1,475,16846,6,1
SO53099-2,2016-08-25,SO53099,2,491,16846,6,1
SO53108-1,2016-08-25,SO53108,1,477,23770,10,2
SO53089-2,2016-08-25,SO53089,2,462,11200,6,2
SO53089-1,2016-08-25,SO53089,1,530,11200,6,1
SO53100-1,2016-08-25,SO53100,1,477,17137,1,2
SO53068-1,2016-08-25,SO53068,1,362,11470,8,1
SO53115-3,2016-08-25,SO53115,3,480,11806,4,2
SO53115-2,2016-08-25,SO53115,2,528,11806,4,2
SO53115-1,2016-08-25,SO53115,1,537,11806,4,1
SO53122-2,2016-08-25,SO53122,2,477,11298,4,3
SO53122-3,2016-08-25,SO53122,3,223,11298,4,2
SO53122-4,2016-08-25,SO53122,4,478,11298,4,2
SO53122-1,2016-08-25,SO53122,1,356,11298,4,1
SO53129-3,2016-08-25,SO53129,3,477,23858,6,2
SO53129-2,2016-08-25,SO53129,2,479,23858,6,2
SO53129-1,2016-08-25,SO53129,1,381,23858,6,1
SO53104-3,2016-08-25,SO53104,3,223,13696,8,3
SO53104-1,2016-08-25,SO53104,1,528,13696,8,2
SO53104-2,2016-08-25,SO53104,2,214,13696,8,1
SO53079-2,2016-08-25,SO53079,2,480,16168,9,2
SO53079-1,2016-08-25,SO53079,1,540,16168,9,1
SO53096-2,2016-08-25,SO53096,2,477,14655,6,3
SO53096-1,2016-08-25,SO53096,1,478,14655,6,3
SO53096-3,2016-08-25,SO53096,3,487,14655,6,1
SO53087-1,2016-08-25,SO53087,1,539,28810,4,2
SO53087-2,2016-08-25,SO53087,2,491,28810,4,1
SO53130-3,2016-08-25,SO53130,3,477,19450,8,2
SO53130-2,2016-08-25,SO53130,2,479,19450,8,2
SO53130-1,2016-08-25,SO53130,1,381,19450,8,1
SO53130-4,2016-08-25,SO53130,4,489,19450,8,1
SO53114-1,2016-08-25,SO53114,1,530,12646,8,2
SO53073-2,2016-08-25,SO53073,2,485,19632,9,3
SO53073-1,2016-08-25,SO53073,1,537,19632,9,1
SO53069-1,2016-08-25,SO53069,1,483,11203,6,1
SO53071-3,2016-08-25,SO53071,3,480,16694,9,2
SO53071-4,2016-08-25,SO53071,4,484,16694,9,2
SO53071-1,2016-08-25,SO53071,1,529,16694,9,2
SO53071-2,2016-08-25,SO53071,2,539,16694,9,2
SO53109-2,2016-08-25,SO53109,2,223,12509,7,2
SO53109-1,2016-08-25,SO53109,1,529,12509,7,2
SO53097-2,2016-08-25,SO53097,2,528,15974,6,3
SO53097-3,2016-08-25,SO53097,3,485,15974,6,2
SO53097-1,2016-08-25,SO53097,1,536,15974,6,2
SO53097-4,2016-08-25,SO53097,4,214,15974,6,1
SO53106-1,2016-08-25,SO53106,1,539,16254,7,2
SO53121-1,2016-08-25,SO53121,1,352,11160,4,1
SO53121-2,2016-08-25,SO53121,2,480,11160,4,1
SO53084-1,2016-08-25,SO53084,1,480,28094,1,2
SO53126-1,2016-08-25,SO53126,1,358,11460,9,1
SO53105-1,2016-08-25,SO53105,1,485,18150,7,2
SO53105-2,2016-08-25,SO53105,2,487,18150,7,1
SO53085-3,2016-08-25,SO53085,3,215,11178,4,1
SO53085-2,2016-08-25,SO53085,2,471,11178,4,1
SO53085-1,2016-08-25,SO53085,1,529,11178,4,1
SO53125-4,2016-08-25,SO53125,4,464,28674,4,2
SO53125-2,2016-08-25,SO53125,2,215,28674,4,1
SO53125-3,2016-08-25,SO53125,3,229,28674,4,1
SO53125-1,2016-08-25,SO53125,1,566,28674,4,1
SO53074-2,2016-08-25,SO53074,2,528,21212,9,2
SO53074-3,2016-08-25,SO53074,3,215,21212,9,1
SO53074-1,2016-08-25,SO53074,1,537,21212,9,1
SO53107-1,2016-08-25,SO53107,1,535,17738,8,2
SO53102-1,2016-08-25,SO53102,1,477,12077,6,2
SO53127-4,2016-08-25,SO53127,4,223,24437,4,2
SO53127-2,2016-08-25,SO53127,2,541,24437,4,2
SO53127-3,2016-08-25,SO53127,3,530,24437,4,1
SO53127-1,2016-08-25,SO53127,1,575,24437,4,1
SO53123-2,2016-08-25,SO53123,2,479,19770,9,2
SO53123-1,2016-08-25,SO53123,1,605,19770,9,1
SO53093-1,2016-08-25,SO53093,1,529,11331,6,2
SO53093-3,2016-08-25,SO53093,3,462,11331,6,1
SO53093-2,2016-08-25,SO53093,2,540,11331,6,1
SO53128-2,2016-08-25,SO53128,2,479,24778,6,2
SO53128-4,2016-08-25,SO53128,4,483,24778,6,1
SO53128-3,2016-08-25,SO53128,3,484,24778,6,1
SO53128-1,2016-08-25,SO53128,1,584,24778,6,1
SO53088-1,2016-08-25,SO53088,1,480,11226,1,2
SO53111-1,2016-08-25,SO53111,1,477,22795,7,2
SO53111-3,2016-08-25,SO53111,3,223,22795,7,1
SO53111-2,2016-08-25,SO53111,2,488,22795,7,1
SO53124-2,2016-08-25,SO53124,2,530,26315,4,2
SO53124-3,2016-08-25,SO53124,3,541,26315,4,2
SO53124-1,2016-08-25,SO53124,1,565,26315,4,1
SO53131-2,2016-08-25,SO53131,2,477,27956,10,2
SO53131-3,2016-08-25,SO53131,3,479,27956,10,2
SO53131-1,2016-08-25,SO53131,1,606,27956,10,1
SO53070-1,2016-08-25,SO53070,1,539,14516,9,2
SO53117-3,2016-08-25,SO53117,3,464,15816,6,2
SO53117-1,2016-08-25,SO53117,1,485,15816,6,2
SO53117-2,2016-08-25,SO53117,2,220,15816,6,1
SO53159-3,2016-08-26,SO53159,3,480,14174,8,2
SO53159-1,2016-08-26,SO53159,1,529,14174,8,2
SO53159-2,2016-08-26,SO53159,2,540,14174,8,1
SO53158-2,2016-08-26,SO53158,2,484,14973,8,2
SO53158-1,2016-08-26,SO53158,1,485,14973,8,2
SO53154-1,2016-08-26,SO53154,1,528,15366,4,2
SO53154-2,2016-08-26,SO53154,2,487,15366,4,1
SO53149-1,2016-08-26,SO53149,1,478,14328,6,3
SO53149-2,2016-08-26,SO53149,2,477,14328,6,2
SO53149-3,2016-08-26,SO53149,3,214,14328,6,1
SO53176-1,2016-08-26,SO53176,1,360,11096,9,1
SO53165-2,2016-08-26,SO53165,2,484,12791,4,2
SO53165-1,2016-08-26,SO53165,1,485,12791,4,2
SO53148-3,2016-08-26,SO53148,3,485,11631,6,3
SO53148-2,2016-08-26,SO53148,2,536,11631,6,2
SO53148-4,2016-08-26,SO53148,4,226,11631,6,1
SO53148-1,2016-08-26,SO53148,1,528,11631,6,1
SO53169-3,2016-08-26,SO53169,3,480,11525,1,2
SO53169-1,2016-08-26,SO53169,1,354,11525,1,1
SO53169-2,2016-08-26,SO53169,2,537,11525,1,1
SO53171-2,2016-08-26,SO53171,2,479,27770,8,2
SO53171-1,2016-08-26,SO53171,1,571,27770,8,1
SO53182-1,2016-08-26,SO53182,1,381,22643,10,1
SO53139-1,2016-08-26,SO53139,1,466,13670,9,2
SO53174-2,2016-08-26,SO53174,2,529,22946,9,2
SO53174-3,2016-08-26,SO53174,3,539,22946,9,1
SO53174-1,2016-08-26,SO53174,1,583,22946,9,1
SO53161-2,2016-08-26,SO53161,2,530,23237,8,2
SO53161-1,2016-08-26,SO53161,1,541,23237,8,2
SO53161-3,2016-08-26,SO53161,3,215,23237,8,1
SO53147-2,2016-08-26,SO53147,2,528,25902,1,3
SO53147-1,2016-08-26,SO53147,1,535,25902,1,2
SO53147-3,2016-08-26,SO53147,3,220,25902,1,1
SO53138-1,2016-08-26,SO53138,1,540,15809,9,1
SO53134-5,2016-08-26,SO53134,5,484,11479,7,2
SO53134-3,2016-08-26,SO53134,3,528,11479,7,2
SO53134-1,2016-08-26,SO53134,1,362,11479,7,1
SO53134-4,2016-08-26,SO53134,4,480,11479,7,1
SO53134-2,2016-08-26,SO53134,2,537,11479,7,1
SO53179-2,2016-08-26,SO53179,2,214,21608,1,1
SO53179-1,2016-08-26,SO53179,1,584,21608,1,1
SO53166-5,2016-08-26,SO53166,5,477,15378,6,2
SO53166-4,2016-08-26,SO53166,4,478,15378,6,2
SO53166-2,2016-08-26,SO53166,2,528,15378,6,2
SO53166-3,2016-08-26,SO53166,3,485,15378,6,1
SO53166-1,2016-08-26,SO53166,1,537,15378,6,1
SO53164-1,2016-08-26,SO53164,1,528,15468,6,2
SO53164-3,2016-08-26,SO53164,3,483,15468,6,1
SO53164-2,2016-08-26,SO53164,2,537,15468,6,1
SO53156-1,2016-08-26,SO53156,1,537,16582,8,1
SO53175-3,2016-08-26,SO53175,3,477,20160,9,2
SO53175-2,2016-08-26,SO53175,2,479,20160,9,2
SO53175-5,2016-08-26,SO53175,5,226,20160,9,1
SO53175-4,2016-08-26,SO53175,4,487,20160,9,1
SO53175-1,2016-08-26,SO53175,1,606,20160,9,1
SO53172-2,2016-08-26,SO53172,2,214,17648,7,1
SO53172-1,2016-08-26,SO53172,1,569,17648,7,1
SO53163-2,2016-08-26,SO53163,2,480,28918,10,2
SO53163-1,2016-08-26,SO53163,1,538,28918,10,2
SO53146-2,2016-08-26,SO53146,2,480,26237,4,2
SO53146-1,2016-08-26,SO53146,1,535,26237,4,2
SO53183-2,2016-08-26,SO53183,2,220,27128,7,1
SO53183-1,2016-08-26,SO53183,1,385,27128,7,1
SO53143-1,2016-08-26,SO53143,1,529,11520,6,3
SO53143-3,2016-08-26,SO53143,3,482,11520,6,2
SO53143-2,2016-08-26,SO53143,2,232,11520,6,1
SO53142-1,2016-08-26,SO53142,1,491,11505,6,1
SO53170-2,2016-08-26,SO53170,2,485,12059,1,2
SO53170-3,2016-08-26,SO53170,3,214,12059,1,1
SO53170-1,2016-08-26,SO53170,1,362,12059,1,1
SO53160-1,2016-08-26,SO53160,1,529,23623,7,2
SO53151-2,2016-08-26,SO53151,2,462,28141,6,3
SO53151-1,2016-08-26,SO53151,1,475,28141,6,1
SO53167-2,2016-08-26,SO53167,2,229,20663,4,1
SO53167-1,2016-08-26,SO53167,1,583,20663,4,1
SO53178-2,2016-08-26,SO53178,2,481,22300,1,2
SO53178-1,2016-08-26,SO53178,1,605,22300,1,1
SO53168-3,2016-08-26,SO53168,3,480,18973,4,2
SO53168-2,2016-08-26,SO53168,2,535,18973,4,2
SO53168-1,2016-08-26,SO53168,1,600,18973,4,1
SO53162-1,2016-08-26,SO53162,1,529,26911,10,2
SO53133-2,2016-08-26,SO53133,2,220,11997,9,1
SO53133-1,2016-08-26,SO53133,1,577,11997,9,1
SO53180-2,2016-08-26,SO53180,2,229,19401,4,1
SO53180-1,2016-08-26,SO53180,1,387,19401,4,1
SO53150-2,2016-08-26,SO53150,2,464,19005,1,2
SO53150-1,2016-08-26,SO53150,1,476,19005,1,1
SO53177-4,2016-08-26,SO53177,4,480,25098,1,2
SO53177-2,2016-08-26,SO53177,2,530,25098,1,2
SO53177-3,2016-08-26,SO53177,3,541,25098,1,2
SO53177-1,2016-08-26,SO53177,1,577,25098,1,1
SO53135-3,2016-08-26,SO53135,3,223,11413,10,3
SO53135-2,2016-08-26,SO53135,2,485,11413,10,2
SO53135-1,2016-08-26,SO53135,1,356,11413,10,1
SO53145-2,2016-08-26,SO53145,2,528,26340,1,2
SO53145-1,2016-08-26,SO53145,1,535,26340,1,2
SO53145-3,2016-08-26,SO53145,3,215,26340,1,1
SO53136-1,2016-08-26,SO53136,1,535,13624,9,2
SO53136-2,2016-08-26,SO53136,2,215,13624,9,1
SO53141-1,2016-08-26,SO53141,1,371,23636,10,1
SO53141-2,2016-08-26,SO53141,2,529,23636,10,1
SO53141-3,2016-08-26,SO53141,3,540,23636,10,1
SO53155-1,2016-08-26,SO53155,1,528,14404,1,2
SO53152-1,2016-08-26,SO53152,1,476,18811,6,1
SO53181-2,2016-08-26,SO53181,2,215,19407,1,1
SO53181-1,2016-08-26,SO53181,1,389,19407,1,1
SO53173-1,2016-08-26,SO53173,1,568,25759,7,1
SO53157-5,2016-08-26,SO53157,5,466,13802,7,2
SO53157-4,2016-08-26,SO53157,4,477,13802,7,2
SO53157-2,2016-08-26,SO53157,2,528,13802,7,2
